variable,target,lag,pearson_correlation,pearson_pvalue,spearman_correlation,spearman_pvalue,sample_size
exchange_outflow_usd,price_change_7d,3,0.003221405502830378,0.9113121478158827,0.016247304776985962,0.5742495882051875,1198
exchange_outflow_usd,price_change_7d,7,-0.04708832598279055,0.10388536390247818,-0.07771034627234505,0.007220975012840641,1194
exchange_outflow_usd,price_change_30d,0,-0.03637909166758633,0.21214431726491437,-0.04267292950586847,0.14326709481270694,1178
exchange_outflow_usd,price_change_30d,1,-0.0017069428040070234,0.9533514408139997,-0.02571148193563809,0.37815363266674795,1177
exchange_outflow_usd,price_change_30d,2,-0.004172301799805149,0.8863465625275971,-0.029030415970894504,0.3198886035793029,1176
exchange_outflow_usd,price_change_30d,3,0.0043760859004165036,0.8808863316656905,-0.02193650225752968,0.45251095464157676,1175
exchange_outflow_usd,price_change_30d,7,-0.017190788699570053,0.5567458652815466,-0.050578904197027506,0.08361905676030078,1171
exchange_outflow_usd,volatility_7d,0,0.0018520599476179568,0.9488982211264628,0.025905330868412537,0.3699312115121628,1200
exchange_outflow_usd,volatility_7d,1,-0.01196340164944018,0.6788687563994559,0.027603870687268686,0.33936957167202886,1200
exchange_outflow_usd,volatility_7d,2,-0.010899760639788664,0.7060275894001642,0.017674362139417817,0.5407577249106281,1200
exchange_outflow_usd,volatility_7d,3,0.019057111502195266,0.5095557418403313,0.047225432053228183,0.10201878350549873,1200
exchange_outflow_usd,volatility_7d,7,0.0661019067587217,0.02202388673635766,0.06622133024871084,0.02178464459820713,1200
exchange_outflow_usd,price_direction_1d,0,0.033992682650172294,0.2379652246873971,0.012568079580321086,0.6626888343652135,1207
exchange_outflow_usd,price_direction_1d,1,0.008063020882796512,0.779690163163644,0.01258368051612843,0.6624275576195195,1206
exchange_outflow_usd,price_direction_1d,2,-0.04546520371193857,0.11469975193173249,-0.03904075731637148,0.17562923103063371,1205
exchange_outflow_usd,price_direction_1d,3,-0.008829734333890294,0.759552827081373,-0.03902525984664842,0.17598060799132623,1204
exchange_outflow_usd,price_direction_1d,7,-0.008907335473717366,0.7578969049116376,-0.01341153907536792,0.6425574494884903,1200
exchange_outflow_usd,price_direction_7d,0,-0.035116381560739617,0.2227979139780461,-0.013787246688034537,0.6322789552508528,1207
exchange_outflow_usd,price_direction_7d,1,-0.03516959946453837,0.2222891477273577,-0.013847376083338152,0.6309364067098615,1206
exchange_outflow_usd,price_direction_7d,2,-0.03491717081563229,0.22582068942892947,0.011871869405015457,0.6805620286667864,1205
exchange_outflow_usd,price_direction_7d,3,0.001725697388494272,0.9523011396649673,0.011908285389463247,0.6797623093643432,1204
exchange_outflow_usd,price_direction_7d,7,-0.04652171564569539,0.10723375913047099,-0.06588139641218384,0.022471640346782725,1200
net_flow_usd,price_static,0,0.025239704317526347,0.3809721718754166,-0.020138054546510138,0.48456430259497185,1207
net_flow_usd,price_static,1,0.025531117807067114,0.3756945119580623,-0.023543509005213854,0.41400109871639823,1206
net_flow_usd,price_static,2,0.015360283982865921,0.5942542330691682,-0.03192090682109226,0.2682048340200247,1205
net_flow_usd,price_static,3,0.009506913196402535,0.7417457807776673,-0.03034532721124625,0.29275730101882125,1204
net_flow_usd,price_static,7,0.013565980058313627,0.6387328789057017,-0.026172414238363983,0.36501561035771024,1200
net_flow_usd,price_change_1d,0,0.0014878469903842834,0.9588178488709709,-0.02730553917397764,0.343210772241465,1207
net_flow_usd,price_change_1d,1,-0.06852073538685434,0.017318065380781192,-0.07257386265374854,0.011701488128005942,1206
net_flow_usd,price_change_1d,2,-0.0449649587385742,0.118749795478596,0.03738795469156336,0.19464540580518194,1205
net_flow_usd,price_change_1d,3,0.0587964184574156,0.04136973505624037,0.0595617372538538,0.03879043737855662,1204
net_flow_usd,price_change_1d,7,0.045187137016138766,0.11770109173422726,0.029611694260014542,0.30539390629701346,1200
net_flow_usd,price_change_7d,0,-0.030794934944802763,0.2862637163367639,-0.03947657893561714,0.17156674819535084,1201
net_flow_usd,price_change_7d,1,-0.016022054077048292,0.5792521681417622,-0.018689788817010226,0.5177516589726187,1200
net_flow_usd,price_change_7d,2,0.003053676469437613,0.9158772479529794,-0.0008676032186973092,0.9760584380178994,1199
net_flow_usd,price_change_7d,3,0.011396639003642656,0.6935344966407411,-0.0009706399617387692,0.9732273340007105,1198
net_flow_usd,price_change_7d,7,-0.012155590674968159,0.6747750940736564,0.006533346541858994,0.821573835635317,1194
net_flow_usd,price_change_30d,0,0.03637909166758633,0.21214431726491437,0.04267292950586847,0.14326709481270694,1178
net_flow_usd,price_change_30d,1,0.0017069428040070234,0.9533514408139997,0.02571148193563809,0.37815363266674795,1177
net_flow_usd,price_change_30d,2,0.004172301799805149,0.8863465625275971,0.029030415970894504,0.3198886035793029,1176
net_flow_usd,price_change_30d,3,-0.0043760859004165036,0.8808863316656905,0.02193650225752968,0.45251095464157676,1175
net_flow_usd,price_change_30d,7,0.017190788699570053,0.5567458652815466,0.050578904197027506,0.08361905676030078,1171
net_flow_usd,volatility_7d,0,-0.005112668296577943,0.8595676112646894,-0.04955430324170418,0.08618462262909236,1200
net_flow_usd,volatility_7d,1,-0.021680025958928546,0.4530598145935503,-0.042914194537999654,0.13735148215692103,1200
net_flow_usd,volatility_7d,2,0.008247512567574618,0.7753305674298612,0.022567692966454857,0.4347715857242922,1200
net_flow_usd,volatility_7d,3,0.01664436068956199,0.564603976259056,0.01696716109057603,0.5570764936905033,1200
net_flow_usd,volatility_7d,7,0.019559358859730605,0.4984600809085647,0.010933109120947594,0.7051701508651138,1200
net_flow_usd,price_direction_1d,0,0.018738460582355596,0.515438781114398,-0.012781822430326547,0.6573152575704786,1207
net_flow_usd,price_direction_1d,1,-0.04025244827310023,0.16241839895614263,-0.06433085651612595,0.025479903026386662,1206
net_flow_usd,price_direction_1d,2,-0.014180878583669697,0.6228775389508383,0.03869791861326393,0.17945538678375142,1205
net_flow_usd,price_direction_1d,3,0.03728341094903464,0.19608310149364552,0.03876780898454848,0.17885113717256435,1204
net_flow_usd,price_direction_1d,7,0.03731121647239933,0.19649529300276242,0.013066547716516011,0.6511349431097173,1200
net_flow_usd,price_direction_7d,0,-0.021884575172616254,0.44748472639418846,-0.03841191054015204,0.18233090491299636,1207
net_flow_usd,price_direction_7d,1,-0.021908104059763213,0.4471851319194201,-0.03841737259596906,0.18245029330825663,1206
net_flow_usd,price_direction_7d,2,-0.01909895708552501,0.5077427508034948,-0.012686185356984027,0.6599822959700485,1205
net_flow_usd,price_direction_7d,3,0.0323680836091041,0.26175276594691044,-0.012637801971880816,0.6613302158157289,1204
net_flow_usd,price_direction_7d,7,-0.017292355208560366,0.5495429022253728,0.013176279282436767,0.6484016196404565,1200
active_addresses,price_static,0,0.2578981503623181,8.62313164323568e-20,0.6930874001737719,1.6821813597845588e-173,1207
active_addresses,price_static,1,0.2562174055138716,1.5684026604166945e-19,0.6929988867784924,2.6914243533611737e-173,1206
active_addresses,price_static,2,0.2532049608424652,4.406432235151353e-19,0.6922136641737306,1.3148085525092948e-172,1205
active_addresses,price_static,3,0.2502539867090033,1.19573769454931e-18,0.6903125072516281,3.7648673323496566e-171,1204
active_addresses,price_static,7,0.23862053198252786,5.3485347065829484e-17,0.6904098318995405,1.1798871191655298e-170,1200
active_addresses,price_change_1d,0,-0.010443631138208818,0.7170041299841422,-0.02332347053624485,0.4181859966156577,1207
active_addresses,price_change_1d,1,-0.016575009010788608,0.5652565278998986,-0.02544097706683031,0.37738297831673373,1206
active_addresses,price_change_1d,2,-0.021944666125797176,0.44661605812425775,-0.014591883428867155,0.6128349601181988,1205
active_addresses,price_change_1d,3,-0.038417465819721885,0.1828130750804453,-0.016144448462250417,0.5757209050924097,1204
active_addresses,price_change_1d,7,-0.03167491861054394,0.2729112227104689,-0.027225943929541693,0.34602569114515636,1200
active_addresses,price_change_7d,0,-0.052438958501901486,0.0692702374721611,-0.03961971525412444,0.17001738424264587,1201
active_addresses,price_change_7d,1,-0.05973420019244677,0.038551292311218524,-0.045015513013924965,0.11910338499000854,1200
active_addresses,price_change_7d,2,-0.06429609830429872,0.025991708102663248,-0.04046158563984417,0.1614659070336068,1199
active_addresses,price_change_7d,3,-0.06610975075433552,0.02211920137312514,-0.037877568731059616,0.19015350553432747,1198
active_addresses,price_change_7d,7,-0.1137202988873235,8.209795049960678e-05,-0.05165398953823408,0.07439290100559579,1194
active_addresses,price_change_30d,0,-0.10263821195733651,0.0004181887850009085,-0.09224754824859656,0.0015269114172798616,1178
active_addresses,price_change_30d,1,-0.09251040265170192,0.001486851816566396,-0.09276905062341298,0.0014417523748741785,1177
active_addresses,price_change_30d,2,-0.0860333914032031,0.003150393879080893,-0.09313221614162435,0.0013870878085283501,1176
active_addresses,price_change_30d,3,-0.08989167202734907,0.002040334380257493,-0.09255121849679954,0.0014935292190239732,1175
active_addresses,price_change_30d,7,-0.1019954286934219,0.00047288503438377505,-0.10058448027999144,0.0005667274608454269,1171
active_addresses,volatility_7d,0,0.06978871371017636,0.015606890042167759,0.22208757355835126,7.098555708061428e-15,1200
active_addresses,volatility_7d,1,0.0802787113831756,0.005393690655029541,0.2292728624199996,8.88774529029886e-16,1200
active_addresses,volatility_7d,2,0.07275506962933949,0.011701370681054625,0.23380495974019316,2.310160723574264e-16,1200
active_addresses,volatility_7d,3,0.0689324923443094,0.016929089341214957,0.2339596168477037,2.2052339393264182e-16,1200
active_addresses,volatility_7d,7,0.08533089845221241,0.0030937568435581374,0.22253415235041984,6.251522788590924e-15,1200
active_addresses,price_direction_1d,0,-0.02147673144143529,0.45599642733201495,-0.004751104645824387,0.8690287255942826,1207
active_addresses,price_direction_1d,1,-0.0032696011535710973,0.9096915050771491,-0.005878440765556403,0.8384053221841686,1206
active_addresses,price_direction_1d,2,-0.0026398806362688976,0.9270607273117063,0.01407866219572373,0.6253861318295941,1205
active_addresses,price_direction_1d,3,-0.024403729487401445,0.3975392405740475,0.014403221855865572,0.6175822119971843,1204
active_addresses,price_direction_1d,7,-0.023858585024092906,0.40895055748857007,-0.002631905475656121,0.9274313908769429,1200
active_addresses,price_direction_7d,0,-0.040654647804348215,0.15808542974426967,-0.04707397301513555,0.10212217920062393,1207
active_addresses,price_direction_7d,1,-0.045839530762732325,0.11159192722002051,-0.05359123343757502,0.06281520267726153,1206
active_addresses,price_direction_7d,2,-0.042079014710822725,0.14433842800935026,-0.04577114593391866,0.11227681016432331,1205
active_addresses,price_direction_7d,3,-0.05018778174436827,0.081729317190604,-0.02975814383858395,0.3022009846313486,1204
active_addresses,price_direction_7d,7,-0.10683483680280766,0.00020921134655051593,-0.04714059767036406,0.10263656333154832,1200
large_tx_count,price_static,0,0.05263431936807371,0.06755119493440596,0.04142460245367995,0.1503501278666879,1207
large_tx_count,price_static,1,0.05328654556988914,0.06432731463715136,0.03909790834729255,0.17481811434089398,1206
large_tx_count,price_static,2,0.04325107031142811,0.13347894433275545,0.03339864305494552,0.24666383694364324,1205
large_tx_count,price_static,3,0.032044017415298824,0.2665613599160428,0.028945266216805654,0.3156050996925126,1204
large_tx_count,price_static,7,0.03520921603270553,0.22292398319337095,0.026089623389947154,0.3665349786358204,1200
large_tx_count,price_change_1d,0,0.003470143645591529,0.904138684898761,-0.02436371706091091,0.3977254405788434,1207
large_tx_count,price_change_1d,1,-0.06822833996889158,0.017802276219113407,-0.028289944492134803,0.32628854795558837,1206
large_tx_count,price_change_1d,2,-0.08108273686140388,0.004857256643509929,-0.03874718069374345,0.1789018349159816,1205
large_tx_count,price_change_1d,3,0.022461311721409374,0.43617585403977016,-0.05325397260273027,0.06471304736846363,1204
large_tx_count,price_change_1d,7,0.04240248972395333,0.14210564222009722,0.015345779376346232,0.5953698200253565,1200
large_tx_count,price_change_7d,0,-0.04732560415139481,0.10115065154628837,-0.06281760768674244,0.029491349563552354,1201
large_tx_count,price_change_7d,1,-0.03421138503992472,0.23632254173131503,-0.03407549352941443,0.23819035151331597,1200
large_tx_count,price_change_7d,2,-0.008664929594844724,0.764383456814219,-0.007836640139406536,0.7863316800194388,1199
large_tx_count,price_change_7d,3,0.009585408080898378,0.7403176463252018,0.0017516145929151042,0.9517065395254878,1198
large_tx_count,price_change_7d,7,-0.030937472616568866,0.28544886468932923,-0.027399670619100515,0.3441677065859049,1194
large_tx_count,price_change_30d,0,-0.03750357884827293,0.19834397147751961,-0.007028481184619232,0.8095718273042549,1178
large_tx_count,price_change_30d,1,0.005855724513867249,0.8409463428553348,0.013725675432647617,0.6380588965311076,1177
large_tx_count,price_change_30d,2,0.012799424429131921,0.6610383595171548,0.025811829682379765,0.37649792074153166,1176
large_tx_count,price_change_30d,3,0.017529188669530762,0.5483217127508334,0.03345759392576762,0.25180810405332815,1175
large_tx_count,price_change_30d,7,-0.005900721918082934,0.8401449412680884,0.004804202380577866,0.8695543462149872,1171
large_tx_count,volatility_7d,0,-0.0034945760712507754,0.9037465788069302,0.02022411331559956,0.4839739597361695,1200
large_tx_count,volatility_7d,1,-0.021624999439971676,0.4542076034744984,0.01843166203781726,0.523551619828967,1200
large_tx_count,volatility_7d,2,0.0006712505302831633,0.9814679493518552,0.03782648149377493,0.19038169697086274,1200
large_tx_count,volatility_7d,3,0.021185544122570257,0.4634326566020929,0.058787657317706396,0.041740019721285375,1200
large_tx_count,volatility_7d,7,0.04470296403538561,0.12169069471636787,0.05989650282656456,0.03802583725290969,1200
large_tx_count,price_direction_1d,0,0.030595167527244525,0.2881985868921362,-0.0003722165884716069,0.9896931218245044,1207
large_tx_count,price_direction_1d,1,-0.02622248532250231,0.3628996309793015,-0.00047431874343602796,0.9868715383232411,1206
large_tx_count,price_direction_1d,2,-0.03115124775832762,0.2799210851783616,-0.02082814425121927,0.47008691199463004,1205
large_tx_count,price_direction_1d,3,0.022858006772780465,0.4281141411522356,-0.04123296712838397,0.15275936578989932,1204
large_tx_count,price_direction_1d,7,0.023219857714350475,0.4216109599859489,-0.0005802989272707959,0.9839786001993266,1200
large_tx_count,price_direction_7d,0,-0.03445231480049795,0.23167550266111228,-0.0623331250647098,0.030354488336775006,1207
large_tx_count,price_direction_7d,1,-0.034305544991271884,0.23386517935114634,-0.04204814894413696,0.14446639344577034,1206
large_tx_count,price_direction_7d,2,-0.031304865097447336,0.2775553020740636,-0.0012552303015526975,0.9652808498952721,1205
large_tx_count,price_direction_7d,3,0.02289948383636676,0.42727626704484784,-0.0012568133114183584,0.9652515404515518,1204
large_tx_count,price_direction_7d,7,-0.034377266369184735,0.23405657809814007,-0.0221399264320915,0.4435310257884898,1200
sum_open_interest,price_static,0,0.10166433369456898,0.0004039004300602824,0.11316064713787985,8.148002165426032e-05,1207
sum_open_interest,price_static,1,0.09928951561413646,0.0005543115529061883,0.11150415038095113,0.00010430528451847879,1206
sum_open_interest,price_static,2,0.09583518831476152,0.000865488673112128,0.10877269583033326,0.0001548563037848747,1205
sum_open_interest,price_static,3,0.09106082289628176,0.0015616102641664148,0.10441246139694378,0.00028436995803061797,1204
sum_open_interest,price_static,7,0.06890517584931251,0.016972841650118448,0.08298729768192432,0.004018172049755609,1200
sum_open_interest,price_change_1d,0,-0.02101881116526109,0.46566068612093064,-0.02002351613892986,0.4870527939646383,1207
sum_open_interest,price_change_1d,1,-0.029671350034788883,0.3032117679254372,-0.03307673581169075,0.25105294916310356,1206
sum_open_interest,price_change_1d,2,-0.027707648812149495,0.336549682323766,-0.027680673635041907,0.33702049704048787,1205
sum_open_interest,price_change_1d,3,-0.035915008081713794,0.21301726055122594,-0.03764475560733801,0.19178046885200575,1204
sum_open_interest,price_change_1d,7,-0.017155724171560905,0.552702039880383,-0.017574481056659652,0.5430479481866084,1200
sum_open_interest,price_change_7d,0,-0.08035105481080898,0.005332862918079766,-0.08282430264238257,0.004075469478642987,1201
sum_open_interest,price_change_7d,1,-0.07861687491862249,0.0064350524767137545,-0.08089646626174232,0.005047103719313137,1200
sum_open_interest,price_change_7d,2,-0.07232482589313834,0.01224409017387183,-0.07369264793380373,0.010694247660343182,1199
sum_open_interest,price_change_7d,3,-0.06784482858258768,0.01884872130918336,-0.06765027381697199,0.0191930904494538,1198
sum_open_interest,price_change_7d,7,-0.03077006713553964,0.28806493570239355,-0.02726369240418998,0.3465684745286368,1194
sum_open_interest,price_change_30d,0,,,,,1178
sum_open_interest,price_change_30d,1,,,,,1177
sum_open_interest,price_change_30d,2,,,,,1176
sum_open_interest,price_change_30d,3,,,,,1175
sum_open_interest,price_change_30d,7,,,,,1171
sum_open_interest,volatility_7d,0,0.056654472026908057,0.04975093656106595,0.09692329734683594,0.0007739684672277969,1200
sum_open_interest,volatility_7d,1,0.04519693008892743,0.11762146710232346,0.08280671483443466,0.004098878361228601,1200
sum_open_interest,volatility_7d,2,0.03358059752290947,0.2450805235796629,0.07010717729864699,0.015138775727253622,1200
sum_open_interest,volatility_7d,3,0.02599925392337069,0.3681979180545531,0.06238369910235972,0.030704030402897917,1200
sum_open_interest,volatility_7d,7,0.0040962983546781635,0.8872753870341488,0.03706823164896177,0.19942762588047275,1200
sum_open_interest,price_direction_1d,0,-0.017180000123432307,0.5509804930404826,-0.014059039114677006,0.6255811179073323,1207
sum_open_interest,price_direction_1d,1,-0.028277722700061635,0.3264976759297086,-0.02598514938785298,0.3672608758681922,1206
sum_open_interest,price_direction_1d,2,-0.01573834297430379,0.5852078009127099,-0.013538618184354445,0.6387113508728641,1205
sum_open_interest,price_direction_1d,3,-0.020992746315886684,0.46676990981809247,-0.019823179719663728,0.491961939787537,1204
sum_open_interest,price_direction_1d,7,0.005488685718794271,0.8493585529406057,0.006087747675689561,0.8331463936525781,1200
sum_open_interest,price_direction_7d,0,-0.07761338018254679,0.0069817607996345895,-0.07629285453734032,0.008009281784580869,1207
sum_open_interest,price_direction_7d,1,-0.07629416242720297,0.008034349459567656,-0.07611172808159623,0.008186823033894898,1206
sum_open_interest,price_direction_7d,2,-0.07479296114997232,0.00939761896275064,-0.07595073428543225,0.008350477258457596,1205
sum_open_interest,price_direction_7d,3,-0.06939797002182407,0.016021631125543178,-0.07132205467399266,0.013310003872126951,1204
sum_open_interest,price_direction_7d,7,-0.052447747338136036,0.06933971561210006,-0.05175340350061712,0.07311324367801489,1200
avg_funding_rate,price_static,0,0.262030001449555,2.1186385644900103e-20,0.3358942336095895,3.220982218993066e-33,1207
avg_funding_rate,price_static,1,0.26478775004620314,8.493350189388872e-21,0.335149542568298,4.812103157886203e-33,1206
avg_funding_rate,price_static,2,0.26536501673430635,7.213195714046894e-21,0.33469854705922036,6.278414428642843e-33,1205
avg_funding_rate,price_static,3,0.26791064276842463,3.080766272530712e-21,0.33430433844009216,7.977004716805388e-33,1204
avg_funding_rate,price_static,7,0.27639996000721556,1.748017157852612e-22,0.342110702473718,2.7830502873478653e-34,1200
avg_funding_rate,price_change_1d,0,0.027297509232114388,0.34335276651376423,-0.023338245166684615,0.4178911288053947,1207
avg_funding_rate,price_change_1d,1,0.0019716812973938277,0.9454667073900823,-0.010832191656980284,0.7070685684696848,1206
avg_funding_rate,price_change_1d,2,0.03724139341996936,0.19640180698982765,-0.004549426903423128,0.874644601740294,1205
avg_funding_rate,price_change_1d,3,0.01737687896253119,0.5469249774995408,0.004091545187888708,0.8872186792102397,1204
avg_funding_rate,price_change_1d,7,0.0051328723571777216,0.8590184486748529,0.0074124209614269635,0.7975572783100818,1200
avg_funding_rate,price_change_7d,0,0.06923273220017971,0.016409739834280904,0.01648885334593411,0.5680861666279575,1201
avg_funding_rate,price_change_7d,1,0.06258109389706358,0.03017859548939954,0.03076554655783128,0.2869251773324336,1200
avg_funding_rate,price_change_7d,2,0.07234712656366224,0.01221730682016726,0.03820400092047312,0.18617591765505043,1199
avg_funding_rate,price_change_7d,3,0.064460049227067,0.025675065632335337,0.04391233735750184,0.12875093275150398,1198
avg_funding_rate,price_change_7d,7,0.006126056212395125,0.8325268726900102,0.062486818959351716,0.030847284305938638,1194
avg_funding_rate,price_change_30d,0,0.025733383512917332,0.37754444188083935,0.08330647871522627,0.004220614455891769,1178
avg_funding_rate,price_change_30d,1,0.017734654222914897,0.5432990420834088,0.08229825294290652,0.004724588001594649,1177
avg_funding_rate,price_change_30d,2,0.009143835161036822,0.754097334441192,0.07220500353014582,0.013259740760090677,1176
avg_funding_rate,price_change_30d,3,-0.005208607905631837,0.8584455521804577,0.06293430827960898,0.030996170325648796,1175
avg_funding_rate,price_change_30d,7,-0.034952907304542064,0.2320198407948691,0.033320413796095384,0.2545700907733593,1171
avg_funding_rate,volatility_7d,0,-0.12495826600292265,1.4170950370763885e-05,-0.0442905010191469,0.1251720370312899,1200
avg_funding_rate,volatility_7d,1,-0.12779972887941413,8.965863879636337e-06,-0.025050735083338566,0.38593400998106686,1200
avg_funding_rate,volatility_7d,2,-0.11641821344128378,5.2908083612517486e-05,-0.006806415998407049,0.8137910554523835,1200
avg_funding_rate,volatility_7d,3,-0.10925774604435848,0.00014931102981936029,0.009503244592562222,0.7422566779140299,1200
avg_funding_rate,volatility_7d,7,-0.03189884696959068,0.26953334515042016,0.038965507960870775,0.17736576387383313,1200
avg_funding_rate,price_direction_1d,0,0.00659586430706348,0.8189326850762803,-0.014947297892838452,0.6039082116889598,1207
avg_funding_rate,price_direction_1d,1,-0.004434989537918022,0.8777223381072635,0.0008297949641840279,0.9770345997704496,1206
avg_funding_rate,price_direction_1d,2,0.016077044284131068,0.5771578302054798,0.005209833209211156,0.8566320664329237,1205
avg_funding_rate,price_direction_1d,3,0.0066855325695677975,0.8167392295219189,0.028235426971563123,0.3276243452102159,1204
avg_funding_rate,price_direction_1d,7,-0.011447792337760802,0.6919848914112152,0.00873197246493539,0.762518721521296,1200
avg_funding_rate,price_direction_7d,0,0.020356497856539868,0.47983748654681724,0.005990262901237844,0.8353075309784603,1207
avg_funding_rate,price_direction_7d,1,0.030598649108186583,0.28834391909974627,0.01913934126741437,0.5066690234839282,1206
avg_funding_rate,price_direction_7d,2,0.03807641661280236,0.18654869798465276,0.005265404393206557,0.8551196275171171,1205
avg_funding_rate,price_direction_7d,3,0.046701744393899874,0.10529876933351283,0.02720881336951519,0.3455251620966817,1204
avg_funding_rate,price_direction_7d,7,-0.006512518053651904,0.821693377043737,0.039583468657629,0.17058715695771817,1200
long_short_ratio,price_static,0,,,,,1207
long_short_ratio,price_static,1,,,,,1206
