variable,target,lag,pearson_correlation,pearson_pvalue,spearman_correlation,spearman_pvalue,sample_size
top_trader_long_short_ratio,price_change_30d,2,-0.035754869080374924,0.2509072217085343,-0.043780073277765306,0.15970156004512073,1033
top_trader_long_short_ratio,price_change_30d,3,-0.04529354680432671,0.14593881289029717,-0.05343340221345585,0.08622053605373417,1032
top_trader_long_short_ratio,price_change_30d,7,-0.08139936612232461,0.009027241018193645,-0.0861800749371401,0.005693552988026412,1028
top_trader_long_short_ratio,volatility_7d,0,-0.03770123210843629,0.22090348292432388,-0.03575368686443612,0.24570192860720053,1056
top_trader_long_short_ratio,volatility_7d,1,-0.040162061842533923,0.19220188431453616,-0.03429770741755306,0.2654717862215181,1056
top_trader_long_short_ratio,volatility_7d,2,-0.050231273262036844,0.10280175921403933,-0.03805865137317927,0.2165542118857035,1056
top_trader_long_short_ratio,volatility_7d,3,-0.058517522266633565,0.05730576442324526,-0.0409453789149494,0.1836669018156808,1056
top_trader_long_short_ratio,volatility_7d,7,-0.10280940172731985,0.0008203888272235983,-0.08738248999046612,0.004487808483567761,1056
top_trader_long_short_ratio,price_direction_1d,0,-0.006011644040042324,0.8447879335605171,0.005948777143087045,0.8463907848251843,1063
top_trader_long_short_ratio,price_direction_1d,1,-0.013455800799182412,0.6613821859469233,-0.007689459940648741,0.802358960010074,1062
top_trader_long_short_ratio,price_direction_1d,2,-0.019748420149446423,0.5205034214001466,-0.014324237463650519,0.6411745372358124,1061
top_trader_long_short_ratio,price_direction_1d,3,-0.025668158273985716,0.4038043034698465,-0.017662794414962373,0.565680084973337,1060
top_trader_long_short_ratio,price_direction_1d,7,-0.008173819786202421,0.7907725495811145,-0.0008606382747692324,0.977714539442993,1056
top_trader_long_short_ratio,price_direction_7d,0,-0.07501800926591093,0.01442774409378512,-0.04000506127796506,0.1924725693301994,1063
top_trader_long_short_ratio,price_direction_7d,1,-0.07432525931363272,0.015408359207421223,-0.04750749109787713,0.12180520142240811,1062
top_trader_long_short_ratio,price_direction_7d,2,-0.071514915069086,0.019822409533726527,-0.05017129053998431,0.10239929870747347,1061
top_trader_long_short_ratio,price_direction_7d,3,-0.06631475205394646,0.030859384227586998,-0.04542461365816309,0.13942484790541368,1060
top_trader_long_short_ratio,price_direction_7d,7,-0.0028202025228442895,0.9270656098066898,0.03561369587098244,0.24755672004012166,1056
top100_richest_pct,price_static,0,-0.5685237307396449,4.8534295040329384e-92,-0.311321028119774,2.5386743312693173e-25,1063
top100_richest_pct,price_static,1,-0.5688585830989485,4.377310903318403e-92,-0.3117636178896863,2.270078148798881e-25,1062
top100_richest_pct,price_static,2,-0.5684741808002416,7.502193452312328e-92,-0.311644360669396,2.4977274309886886e-25,1061
top100_richest_pct,price_static,3,-0.5684130687958436,9.633379619584495e-92,-0.3116384616490643,2.6355775529027068e-25,1060
top100_richest_pct,price_static,7,-0.5660844912140456,1.6473968217461395e-90,-0.3101613649009641,5.560972295662585e-25,1056
top100_richest_pct,price_change_1d,0,0.022429564172154463,0.46507370536036696,-0.01436689621737335,0.6398655927504172,1063
top100_richest_pct,price_change_1d,1,0.039387413998280246,0.1996474710127729,-0.005220818587767542,0.8650584146782966,1062
top100_richest_pct,price_change_1d,2,0.021896401642787798,0.47617003055198137,-0.009362813160917905,0.7606540270244841,1061
top100_richest_pct,price_change_1d,3,0.04944603021313309,0.10763145669223186,0.0054357451490340165,0.8596909901686351,1060
top100_richest_pct,price_change_1d,7,0.030022392149677116,0.3297207540552594,0.0015679221084464396,0.9594122781522103,1056
top100_richest_pct,price_change_7d,0,0.08100758544490837,0.008385384088162938,0.020521046991098395,0.5049206861700877,1058
top100_richest_pct,price_change_7d,1,0.0835153259261909,0.00659271676481611,0.02614418070849514,0.3958106913547004,1057
top100_richest_pct,price_change_7d,2,0.07415888252753847,0.01593749326411927,0.0238688886668254,0.4384349086165824,1056
top100_richest_pct,price_change_7d,3,0.07169421165329376,0.01986332748102589,0.02106403212801574,0.49432847577387595,1055
top100_richest_pct,price_change_7d,7,0.06450344170360439,0.03654288715843523,0.021075127561246004,0.4949228077447514,1051
top100_richest_pct,price_change_30d,0,0.17270298296946007,2.2518036783086812e-08,0.07624874060084963,0.014141913208307098,1035
top100_richest_pct,price_change_30d,1,0.17332934556594443,2.0311922530526942e-08,0.07924231720253999,0.010802213733186315,1034
top100_richest_pct,price_change_30d,2,0.17183407334932885,2.7366391805932663e-08,0.08020741369340237,0.009910789427548018,1033
top100_richest_pct,price_change_30d,3,0.17219603649174814,2.5963426780689607e-08,0.08016482118691502,0.009986350488719124,1032
top100_richest_pct,price_change_30d,7,0.16152856752462819,1.9199260520092433e-07,0.07490529758626939,0.016301258279599183,1028
top100_richest_pct,volatility_7d,0,0.1689834658687222,3.30265452663862e-08,0.17343620223979878,1.4083157398342719e-08,1056
top100_richest_pct,volatility_7d,1,0.1596315399609492,1.840741613639024e-07,0.1680696071775934,3.9231944742009013e-08,1056
top100_richest_pct,volatility_7d,2,0.1558737918078668,3.572256723014255e-07,0.16574142191044713,6.057771550606224e-08,1056
top100_richest_pct,volatility_7d,3,0.1509341742457947,8.340610592132737e-07,0.15911973050769296,2.016554877731779e-07,1056
top100_richest_pct,volatility_7d,7,0.1025271967027096,0.0008481305246081533,0.12546686214289474,4.341197275912057e-05,1056
top100_richest_pct,price_direction_1d,0,0.005396901676894857,0.860487905576791,-0.014654337998333654,0.6331849339201435,1063
top100_richest_pct,price_direction_1d,1,0.02262378506787277,0.46142790383821247,-0.008322373280013378,0.786469762552132,1062
top100_richest_pct,price_direction_1d,2,-0.00947759277860905,0.7578109993241912,-0.013610280203812355,0.6578919459986181,1061
top100_richest_pct,price_direction_1d,3,0.006292953553159728,0.8378502674521927,-0.007937215007432752,0.7963172590481733,1060
top100_richest_pct,price_direction_1d,7,0.0028501048615620778,0.926294482159034,-0.007574915928099727,0.8057847079369163,1056
top100_richest_pct,price_direction_7d,0,0.03863280937619075,0.2081894218719008,0.0011797083087719939,0.9693547342492886,1063
top100_richest_pct,price_direction_7d,1,0.04794677273886845,0.11839077391521761,0.01305570761758468,0.6708505858292125,1062
top100_richest_pct,price_direction_7d,2,0.029457225513417885,0.33776682870115426,0.010967901936874903,0.7212063321839268,1061
top100_richest_pct,price_direction_7d,3,0.016321233037213313,0.595564841215791,-0.0025827929316015585,0.9330639297535293,1060
top100_richest_pct,price_direction_7d,7,0.004210002911041217,0.8913094478285697,-0.01944933384216543,0.5278184281257159,1056
