variable,target,lag,pearson_correlation,pearson_pvalue,spearman_correlation,spearman_pvalue,sample_size
taker_ratio_delta,volatility_change_1d,7,-0.041544953698582535,0.1800226038926196,-0.034292725868172474,0.2685108128445152,1043
taker_ratio_delta,price_direction_1d,0,0.039719352952006605,0.19567091244250545,0.03737917174902917,0.2233416976417674,1063
taker_ratio_delta,price_direction_1d,1,-0.07345285762832146,0.01666018599092588,-0.07472569841305357,0.014861986666400814,1062
taker_ratio_delta,price_direction_1d,2,0.04797599624223472,0.11834002541969843,0.05872506448645807,0.05584453791631178,1061
taker_ratio_delta,price_direction_1d,3,0.029269679717073678,0.3410810941700506,0.04843083945227608,0.11505848027856821,1060
taker_ratio_delta,price_direction_1d,7,0.07422492906625171,0.01584369249485039,0.04252236605951048,0.16734005372066615,1056
net_flow_delta,price_change_1d,0,,,,,1063
net_flow_delta,price_change_1d,1,,,,,1062
net_flow_delta,price_change_1d,2,,,,,1061
net_flow_delta,price_change_1d,3,,,,,1060
net_flow_delta,price_change_1d,7,,,,,1056
net_flow_delta,price_change_7d,0,,,,,1058
net_flow_delta,price_change_7d,1,,,,,1057
net_flow_delta,price_change_7d,2,,,,,1056
net_flow_delta,price_change_7d,3,,,,,1055
net_flow_delta,price_change_7d,7,,,,,1051
net_flow_delta,volatility_change_1d,0,,,,,1043
net_flow_delta,volatility_change_1d,1,,,,,1043
net_flow_delta,volatility_change_1d,2,,,,,1043
net_flow_delta,volatility_change_1d,3,,,,,1043
net_flow_delta,volatility_change_1d,7,,,,,1043
net_flow_delta,price_direction_1d,0,,,,,1063
net_flow_delta,price_direction_1d,1,,,,,1062
net_flow_delta,price_direction_1d,2,,,,,1061
net_flow_delta,price_direction_1d,3,,,,,1060
net_flow_delta,price_direction_1d,7,,,,,1056
volatility_accel,price_change_1d,0,-0.012193963626380727,0.6912825846305828,-0.0031621538339686624,0.9179813749037904,1063
volatility_accel,price_change_1d,1,-0.01967177256330581,0.5219272446557781,-0.0051322856367229585,0.8673253491100008,1062
volatility_accel,price_change_1d,2,0.05597307610334776,0.06838060121197902,0.041824467025363896,0.1734069161127395,1061
volatility_accel,price_change_1d,3,-0.0566712249065284,0.06512678982264898,-0.03441271693871446,0.26296675872532604,1060
volatility_accel,price_change_1d,7,-0.017622383069834085,0.5673044609340685,-0.03233173561945414,0.29386198753220966,1056
volatility_accel,price_change_7d,0,-0.002467233990080594,0.9361125815437471,0.016073598043061983,0.6015030961842158,1058
volatility_accel,price_change_7d,1,-0.004376109887123398,0.8869959689081005,0.0012580411801421077,0.9674135072908804,1057
volatility_accel,price_change_7d,2,0.0021032883021338098,0.9455723718858634,0.004031452367976645,0.8958923324050687,1056
volatility_accel,price_change_7d,3,0.006658489094599859,0.8289730798775867,0.007955516294994879,0.7963305047580014,1055
volatility_accel,price_change_7d,7,-0.0005892472296655633,0.9847771649923516,-0.0029767568302297123,0.923211436326999,1051
volatility_accel,volatility_change_1d,0,0.0443090357944356,0.15272582442324611,0.04398601440166514,0.1557432662729181,1043
volatility_accel,volatility_change_1d,1,-0.025560501305168064,0.40957924206529656,-0.009969887296659508,0.7477523383960822,1043
volatility_accel,volatility_change_1d,2,0.004738042619347403,0.8785284940414668,-0.019944079097452723,0.5199672780063156,1043
volatility_accel,volatility_change_1d,3,-0.0022106181384633564,0.9431530110632487,0.028676077729910703,0.3548679639561614,1043
volatility_accel,volatility_change_1d,7,0.00812161454823021,0.7933357146769039,0.041415453372902616,0.18138499369128627,1043
volatility_accel,price_direction_1d,0,-0.023656429922950674,0.44101103306532835,-0.0007665949907512135,0.98008334711043,1063
volatility_accel,price_direction_1d,1,0.007078940504032218,0.8177637576869572,0.010463563920196532,0.7334062755983294,1062
volatility_accel,price_direction_1d,2,0.032347346612562576,0.2924861106566149,0.013850251058126904,0.6522533753757538,1061
volatility_accel,price_direction_1d,3,-0.03643957862777443,0.23586699508564252,-0.020154333799826594,0.5121652408609297,1060
volatility_accel,price_direction_1d,7,-0.02494817212432822,0.41800598312836584,-0.03441931690831924,0.2637798195927253,1056
oi_accel,price_change_1d,0,0.015083698388631111,0.6232613629602507,0.0003844996057622752,0.9900096664440416,1063
oi_accel,price_change_1d,1,-0.01353497882168718,0.6595147338851125,-0.03339560576133003,0.27689142185652355,1062
oi_accel,price_change_1d,2,-0.023057249284536334,0.4530992762309059,0.02803653115621601,0.361591535943137,1061
oi_accel,price_change_1d,3,0.04539911617549803,0.1396472827538019,0.044346441419180385,0.1490706708807439,1060
oi_accel,price_change_1d,7,0.0049225983692769825,0.8730567233382891,-0.04202177743879857,0.17240032160456156,1056
oi_accel,price_change_7d,0,0.0006303954524272252,0.9836600035016969,-0.0052589254179915826,0.8643373278473867,1058
oi_accel,price_change_7d,1,-0.0029062432666392083,0.9248114066659997,-0.007921914972298175,0.7969835364611695,1057
oi_accel,price_change_7d,2,-0.012673615863260594,0.6807994017696755,0.0021968345159434142,0.9431556460599201,1056
oi_accel,price_change_7d,3,0.008480248426103688,0.7832214681593794,0.003945929929978541,0.8981368048074331,1055
oi_accel,price_change_7d,7,-0.014167161909540758,0.6464039802292625,-0.0351847883688786,0.25442976000291223,1051
oi_accel,volatility_change_1d,0,-0.003394316491732711,0.9128138135753924,0.030726439067789716,0.3215048528554223,1043
oi_accel,volatility_change_1d,1,0.029501876299305965,0.34117669447122156,-0.052638358833651346,0.08929616065015147,1043
oi_accel,volatility_change_1d,2,-0.051611018509794306,0.09573018481938196,-0.0048087657134165945,0.8767296998219807,1043
oi_accel,volatility_change_1d,3,0.07383531484604214,0.017081641108104437,0.019206665817646407,0.5355195695558117,1043
oi_accel,volatility_change_1d,7,-0.023764547730605934,0.4432740827697447,-0.03899789810638992,0.20823791645113837,1043
oi_accel,price_direction_1d,0,0.02074439517340371,0.4992815697637656,-0.0012173528513938331,0.9683773460544849,1063
oi_accel,price_direction_1d,1,-0.027815352540583795,0.365166714027476,-0.0291849259365273,0.3420255407163342,1062
oi_accel,price_direction_1d,2,-0.007628251329971227,0.8039907243970672,0.006408049521750817,0.8348499339491844,1061
oi_accel,price_direction_1d,3,0.03895869954217716,0.205016608028102,0.06400604479658784,0.03719986361016436,1060
oi_accel,price_direction_1d,7,-0.0004424889106973591,0.9885410496373613,-0.03920720006130252,0.20299543003938322,1056
funding_accel,price_change_1d,0,0.0014823039023107339,0.9614996855889784,0.0058939235370853325,0.8477898485567235,1063
funding_accel,price_change_1d,1,0.005240754298486434,0.8645481021835948,0.006157659505289707,0.841141568299962,1062
funding_accel,price_change_1d,2,-0.005388611550397078,0.8608300928921234,0.025486329173268735,0.40692211069357687,1061
funding_accel,price_change_1d,3,0.06168868391929203,0.04464531874393677,0.019401442558276413,0.5280540582344989,1060
funding_accel,price_change_1d,7,-0.05579201413769713,0.06994135456920478,-0.06861838515899098,0.025759311679644018,1056
funding_accel,price_change_7d,0,0.006789856071415546,0.8254081691459935,0.03782199328377452,0.21899001294435982,1058
funding_accel,price_change_7d,1,-0.013641598380204806,0.6577620031399884,-0.002797093445121637,0.9276273683513168,1057
funding_accel,price_change_7d,2,-0.0039877159549328335,0.8970154568878095,0.0017059499992181006,0.9558427424566305,1056
funding_accel,price_change_7d,3,-0.00543107689031321,0.8601386289589553,-0.01777130617047434,0.5642185940483904,1055
funding_accel,price_change_7d,7,-0.023779012626164716,0.44124862463435016,-0.017146046230252,0.5787310260642771,1051
funding_accel,volatility_change_1d,0,0.005261772583620887,0.8652232371008045,0.011145208617742472,0.7192063028404005,1043
funding_accel,volatility_change_1d,1,0.02839629351569255,0.35958410771240196,0.01857005998582606,0.5491314932766654,1043
funding_accel,volatility_change_1d,2,-0.04013391401047403,0.19528131796993053,-0.02947720766463006,0.34158072832449204,1043
funding_accel,volatility_change_1d,3,0.02823162702665711,0.3623780782984125,0.055006017050346294,0.07578870218388419,1043
funding_accel,volatility_change_1d,7,0.025330608843405728,0.41380551192896314,-0.014324010707123299,0.6440309611142915,1043
funding_accel,price_direction_1d,0,-0.012916389585872618,0.6740151197726175,-0.020851942848255083,0.4970592687141996,1063
funding_accel,price_direction_1d,1,0.01334374292526242,0.6640287232287738,0.015415154412608097,0.61581347082103,1062
funding_accel,price_direction_1d,2,0.010595284216890922,0.7303026277927396,0.02393495826651538,0.4360823166697687,1061
funding_accel,price_direction_1d,3,0.016095277663034292,0.6006681696973517,0.0033502558353520934,0.913243706612541,1060
funding_accel,price_direction_1d,7,-0.022428135439094773,0.46657898887398386,-0.03640511909997966,0.23719893932502897,1056
volatility_slope,price_change_1d,0,0.0005054924253528655,0.9868661972956958,0.007297934935766054,0.8121426716553621,1063
volatility_slope,price_change_1d,1,0.017869346057556572,0.5607734847640706,0.023913123779712785,0.4362845470905333,1062
volatility_slope,price_change_1d,2,0.029223793960525987,0.34161071065479676,0.01348390472721159,0.6608692350332669,1061
volatility_slope,price_change_1d,3,0.020750608277388324,0.4997606487776823,0.027734322822205486,0.3670184855804465,1060
volatility_slope,price_change_1d,7,-0.002595944530179587,0.9328509517956991,-0.008692960144373069,0.7778219529573478,1056
volatility_slope,price_change_7d,0,0.06624131884004794,0.03120528123496347,0.04284034850689077,0.1637842690004354,1058
volatility_slope,price_change_7d,1,0.064969238358577,0.034687987669206555,0.035886076490562024,0.24373314729608722,1057
volatility_slope,price_change_7d,2,0.05479870436841744,0.07507995008968829,0.021042871619367527,0.4945574655898217,1056
volatility_slope,price_change_7d,3,0.028827128856792027,0.34957624514128266,0.004162125964865336,0.8925886687681014,1055
volatility_slope,price_change_7d,7,-0.02995057472316002,0.3320296733829836,-0.03135122421240329,0.3099058838853301,1051
volatility_slope,volatility_change_1d,0,0.06779768462947099,0.0285637982073406,0.10270534171618062,0.0008946071394490992,1043
volatility_slope,volatility_change_1d,1,0.05474578638098489,0.07718663181565188,0.0801888401827724,0.009575112945391304,1043
volatility_slope,volatility_change_1d,2,0.03449716279557036,0.26566598367599725,0.038432442584419205,0.2149143029991683,1043
volatility_slope,volatility_change_1d,3,0.012292916394200755,0.6917030670765465,-0.01989199142458167,0.5210581406930654,1043
volatility_slope,volatility_change_1d,7,0.02904621671548106,0.3486889824658654,0.05643146750318306,0.0684930073481957,1043
volatility_slope,price_direction_1d,0,0.024048763763023864,0.4334691727616316,0.0250615240635738,0.41434871697653597,1063
volatility_slope,price_direction_1d,1,0.024899991547006478,0.41758421827341985,0.019934840862821008,0.5163753325531282,1062
volatility_slope,price_direction_1d,2,0.016810997680453823,0.5843940415509823,-0.004278188767634156,0.8893001747643325,1061
volatility_slope,price_direction_1d,3,0.014583114340764666,0.6353167775152297,0.03680571210130874,0.2311900423549286,1060
volatility_slope,price_direction_1d,7,-0.03966898232646297,0.19772173306836693,-0.04385837604762991,0.1543810956521261,1056
oi_slope,price_change_1d,0,0.0006897974399551442,0.9820782453113348,-0.005060759995200426,0.8690964231471807,1063
oi_slope,price_change_1d,1,-0.02171855397935824,0.47955309821738784,0.0023546872930371382,0.9389058866181224,1062
oi_slope,price_change_1d,2,-0.01863317875085574,0.5443317396788634,0.00186527689486462,0.9516092112780927,1061
oi_slope,price_change_1d,3,-0.02676331354757578,0.3840391351607305,-0.03668115288330019,0.23277370871236427,1060
oi_slope,price_change_1d,7,-0.056909501542077356,0.06450866260666427,-0.05118810144032965,0.09640529095106508,1056
oi_slope,price_change_7d,0,-0.06767934434200537,0.027713227932926476,-0.07567480505874821,0.013813036336139931,1058
oi_slope,price_change_7d,1,-0.08896498533267011,0.0037951204893902526,-0.0861039255240009,0.0050903120211666045,1057
oi_slope,price_change_7d,2,-0.09678092265575367,0.0016401147630758707,-0.09315521859856399,0.0024439816957559867,1056
oi_slope,price_change_7d,3,-0.08899971676105757,0.0038146644034330636,-0.09773989615021643,0.0014803106168205097,1055
oi_slope,price_change_7d,7,-0.036961222205641575,0.23121541889354846,-0.03812655178318965,0.21682759594271953,1051
oi_slope,volatility_change_1d,0,0.019018730533450837,0.5395202838838737,-0.0019037436304179401,0.9510337215284232,1043
oi_slope,volatility_change_1d,1,-0.009429409081100017,0.7609990078514539,0.012344016985679072,0.6904875854324031,1043
oi_slope,volatility_change_1d,2,-0.03587109435038574,0.24708502344164562,-0.000387733233528064,0.9900210958805312,1043
oi_slope,volatility_change_1d,3,-0.037918662119546795,0.22111292055028658,-0.03250555286321337,0.29426937093189687,1043
oi_slope,volatility_change_1d,7,-0.022223253150202762,0.47341160197169624,-0.02159887009199011,0.4859333663998122,1043
oi_slope,price_direction_1d,0,0.029588211547551344,0.33516596178439495,0.04047315014255605,0.1873157873634839,1063
oi_slope,price_direction_1d,1,-0.0012015283649506846,0.9688029127106845,0.02010687832442033,0.512761181506763,1062
oi_slope,price_direction_1d,2,-0.007941556704730887,0.7961140860676528,0.006112577620519017,0.8423627802794598,1061
oi_slope,price_direction_1d,3,-0.04411767999245175,0.15118119483199202,-0.047666110729057506,0.12091446134751885,1060
oi_slope,price_direction_1d,7,-0.03860864963749107,0.20998230933508985,-0.017977087263501463,0.5595288560120173,1056
funding_slope,price_change_1d,0,-0.01182488923465731,0.7001671993500879,-0.054011425861629214,0.07837655940884652,1063
funding_slope,price_change_1d,1,-0.0691634434436544,0.024198241245356158,-0.06163777789437065,0.04462022711847598,1062
funding_slope,price_change_1d,2,-0.031913026124455866,0.299017781193595,-0.037889349774794336,0.21751697293376393,1061
funding_slope,price_change_1d,3,-0.014872362994638852,0.6286239943245244,-0.013697897187861572,0.6559830791129875,1060
funding_slope,price_change_1d,7,0.053686674576721036,0.08119364573300344,0.021786228181332058,0.4794334585539015,1056
funding_slope,price_change_7d,0,-0.03267289470198458,0.28833759097137335,-0.07514729116915654,0.014490136396258325,1058
funding_slope,price_change_7d,1,-0.009251379824228214,0.7638513864738994,-0.04068280671141163,0.18628715777177673,1057
funding_slope,price_change_7d,2,0.029116022453781518,0.3445371058382749,-0.007235792131509443,0.8143173945003936,1056
funding_slope,price_change_7d,3,0.0610755324824505,0.04733617589029088,0.007293741370254777,0.812944939680091,1055
funding_slope,price_change_7d,7,0.08547949971406535,0.005555067274387351,0.06412294081328156,0.037665587684724965,1051
funding_slope,volatility_change_1d,0,-0.01081005184765519,0.727308765258869,0.008290875768258947,0.7891291841219348,1043
funding_slope,volatility_change_1d,1,-0.02513524114969011,0.4174172651957394,0.006379850385917888,0.8369506168058191,1043
funding_slope,volatility_change_1d,2,-0.011125427224882311,0.7196836572440256,0.011800994845831213,0.7034441263524766,1043
funding_slope,volatility_change_1d,3,0.05080117413601082,0.10105896106797024,0.03750261977715693,0.22622532351161204,1043
funding_slope,volatility_change_1d,7,-0.045209984477653606,0.14454452698950873,-0.03717864533531259,0.23026430374310627,1043
funding_slope,price_direction_1d,0,-0.008743193025689638,0.7758507539164026,-0.03260142070036285,0.28825474843686405,1063
funding_slope,price_direction_1d,1,-0.044953793855806765,0.14319819421835062,-0.03818896234082807,0.2136825598180999,1062
funding_slope,price_direction_1d,2,-0.020051077039329786,0.5141306945103662,-0.027392596186076847,0.37272835322478426,1061
funding_slope,price_direction_1d,3,0.0013179356315225921,0.9658145167065176,0.00859568145784818,0.7798380574919173,1060
funding_slope,price_direction_1d,7,0.02605260069142811,0.3976921250826729,0.0026921815674148682,0.9303678050399615,1056
volatility_delta_stability,price_change_1d,0,0.032596903000302366,0.2883215988797193,-0.0017178802818813895,0.9553869256403497,1063
volatility_delta_stability,price_change_1d,1,0.024322064659869476,0.42847762663272654,-0.010899297147624634,0.7227527186200914,1062
volatility_delta_stability,price_change_1d,2,0.002812511530008892,0.9270920365191178,-0.025374812305153843,0.4089786698631276,1061
volatility_delta_stability,price_change_1d,3,-0.014853420435519559,0.6290613734255175,-0.03652527300384144,0.2347663974445672,1060
volatility_delta_stability,price_change_1d,7,-0.0312765968961657,0.30990863199365687,-0.024048980926775192,0.4349867788611117,1056
volatility_delta_stability,price_change_7d,0,-0.0006124525669823633,0.9841250250731843,-0.023438406934945494,0.4463092839278503,1058
volatility_delta_stability,price_change_7d,1,-0.02485768074636057,0.41947644636404835,-0.04425585629310151,0.15048289207727464,1057
volatility_delta_stability,price_change_7d,2,-0.04086283065880569,0.18455290171705724,-0.05025070792176521,0.10266856367655577,1056
volatility_delta_stability,price_change_7d,3,-0.04465712924112526,0.14719764681938916,-0.0423315292433586,0.16945835822893837,1055
volatility_delta_stability,price_change_7d,7,-0.02127504222153602,0.4908386349021225,0.008396122298011344,0.7857174710204188,1051
volatility_delta_stability,volatility_change_1d,0,0.05207670804386793,0.09276916703056864,0.02700114969392226,0.38368367804394965,1043
volatility_delta_stability,volatility_change_1d,1,0.03519320558496359,0.25613598062012743,-0.018148656674252115,0.5582347459187023,1043
volatility_delta_stability,volatility_change_1d,2,0.03657772503406172,0.23789095887697434,-0.00802605995452963,0.795713128944866,1043
volatility_delta_stability,volatility_change_1d,3,0.022973291859253998,0.4586071478763216,-0.022350466127032027,0.47088230298955924,1043
volatility_delta_stability,volatility_change_1d,7,0.013351644332283362,0.6666862963507919,-0.023900457781370576,0.44067015495612816,1043
volatility_delta_stability,price_direction_1d,0,-0.0018921662295636205,0.950866201759882,-0.018146838207383,0.5545162187332426,1063
volatility_delta_stability,price_direction_1d,1,-0.006192312001040571,0.8402595761114185,-0.02914191898067531,0.3427376547493971,1062
volatility_delta_stability,price_direction_1d,2,-0.018136063131349096,0.5551249031737778,-0.03000272426304286,0.3288928388636656,1061
volatility_delta_stability,price_direction_1d,3,-0.012337304277501494,0.6882619365158601,-0.02217716974711731,0.47074149166549706,1060
volatility_delta_stability,price_direction_1d,7,0.010686742346811964,0.7286840083687653,0.009656548699185934,0.7539491746237788,1056
oi_delta_stability,price_change_1d,0,0.061967756844620775,0.043389471076832005,-0.008590830033309974,0.7796552751469263,1063
oi_delta_stability,price_change_1d,1,0.055364932548307065,0.07130816596624147,-0.03433394291573363,0.26361048460717157,1062
oi_delta_stability,price_change_1d,2,0.05590281465044868,0.06872868353236378,-0.023380285924730553,0.4467931337240719,1061
oi_delta_stability,price_change_1d,3,0.031940795942252756,0.29882562818343367,-0.0495241639874286,0.10707592579878475,1060
oi_delta_stability,price_change_1d,7,-0.004447734594749526,0.8852132003793866,-0.015196474713101996,0.6218214050353066,1056
oi_delta_stability,price_change_7d,0,0.06700249473846134,0.02931256567549615,-0.06270366718671615,0.04143481121057744,1058
oi_delta_stability,price_change_7d,1,0.04181292840510306,0.17434056042004759,-0.08331099396777591,0.006726780560067638,1057
oi_delta_stability,price_change_7d,2,0.021673959120009537,0.48170135748181775,-0.08613176221277889,0.005096941158969335,1056
oi_delta_stability,price_change_7d,3,-0.0007871616071467719,0.979626393828248,-0.08620156481355085,0.005081994482043457,1055
oi_delta_stability,price_change_7d,7,-0.010095582179622243,0.743736827296095,0.018170865015084324,0.5562428927781248,1051
oi_delta_stability,volatility_change_1d,0,0.030689552344640547,0.3220863923910793,-0.019896771856690854,0.5209579759537339,1043
oi_delta_stability,volatility_change_1d,1,0.014777713082657705,0.6335704001038115,-0.030861486112389945,0.3193816071307809,1043
oi_delta_stability,volatility_change_1d,2,0.0211708548124228,0.4946193302555519,-0.026547579757120625,0.39172652556039345,1043
oi_delta_stability,volatility_change_1d,3,0.012985951786379442,0.6752872395540628,-0.027588561153603725,0.37341880791880266,1043
